title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
나이키 롯데몰은평점,서울특별시 은평구 통일로 1050 롯데몰 은평점,126.9179162000,37.6375893423,,A04,A0401,A04011000,2912516,38,쇼핑
나이키 롯데서울역,서울특별시 중구 한강대로 405,126.9717664185,37.5545416306,,A04,A0401,A04011000,2906408,38,쇼핑
나이키 롯데월드몰,"서울특별시 송파구 올림픽로 300(신천동, 롯데월드몰 3층)",127.1040749597,37.5141653654,,A04,A0401,A04011000,2902411,38,쇼핑
나이키 롯데잠실,"서울특별시 송파구 올림픽로 240, 7층(잠실동, 롯데백화점)",127.0976311526,37.5123821225,,A04,A0401,A04011000,2904754,38,쇼핑
나이키 문정,"서울특별시 송파구 동남로 127, 1층(가락동, 성화빌딩)",127.1249431571,37.4912156274,,A04,A0401,A04011000,2914845,38,쇼핑
나이키 스타시티점,서울특별시 광진구 능동로 92 8층,127.0712300203,37.5390535504,,A04,A0401,A04011000,2930436,38,쇼핑
나이키 압구정로데오,서울특별시 강남구 선릉로 831,127.0398971213,37.5263850138,,A04,A0401,A04011000,2911396,38,쇼핑
나이키 올림픽,"서울특별시 강동구 양재대로 1329(성내동, 서경빌딩 1층)",127.1348440671,37.5252562993,,A04,A0401,A04011000,2931382,38,쇼핑
나이키 용산아이파크,"서울특별시 용산구 한강대로23길 55, 6층(한강로3가, 아이파크몰)",126.9647566449,37.5298249324,,A04,A0401,A04011000,2902648,38,쇼핑
나이키 제이에이치타운,서울특별시 용산구 이태원로 163(이태원동),126.9921706782,37.5346276439,,A04,A0401,A04011000,2906141,38,쇼핑
나이키 조던홍대,서울특별시 마포구 양화로 161(동교동),126.9233290975,37.5569904784,,A04,A0401,A04011000,2905705,38,쇼핑
나이키 타임스퀘어,서울특별시 영등포구 영중로 15 (영등포동4가) 타임스퀘어 3층,126.9053818370,37.5178335971,,A04,A0401,A04011000,2906470,38,쇼핑
나이키골프,서울특별시 성북구 동소문로 315 (길음동),127.0287930253,37.6084530555,,A04,A0401,A04011000,3306183,38,쇼핑
나이키골프 현대가든파이브,"서울특별시 송파구 충민로 66,4층(문정동, 가든파이브 현대아울렛테크노관)",127.1249768726,37.4776672007,,A04,A0401,A04011000,2928122,38,쇼핑
나이키스윔,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3306280,38,쇼핑
나이프갤러리,서울특별시 종로구 인사동9길 7 (관훈동),126.9847508030,37.5737313000,,A04,A0401,A04010600,969803,38,쇼핑
나인,서울특별시 강북구 도봉로 62 (미아동),127.0305315802,37.6146468109,,A04,A0401,A04011000,3306018,38,쇼핑
나인 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3305936,38,쇼핑
나인(엔터식스 강남),서울특별시 서초구 신반포로 176,127.0035815712,37.5056062193,,A04,A0401,A04011000,2910586,38,쇼핑
낙원 악기상가,서울특별시 종로구 삼일대로 428,126.9878811011,37.5727564697,02-743-6131,A04,A0401,A04010600,132226,38,쇼핑
난닝구,서울특별시 강북구 도봉로 62 (미아동),127.0305315802,37.6146468109,,A04,A0401,A04011000,3306586,38,쇼핑
난닝구,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3306636,38,쇼핑
난닝구 롯데월드몰점,"서울특별시 송파구 올림픽로240, 5층",127.0976311526,37.5123821225,,A04,A0401,A04011000,2894648,38,쇼핑
난닝구_타임스퀘어점,서울특별시 영등포구 영중로 15,126.9053818370,37.5178335971,,A04,A0401,A04011000,2904658,38,쇼핑
남구로시장,서울특별시 구로구 구로동로26길 54,126.8864593522,37.4897143032,,A04,A0401,A04010200,2591755,38,쇼핑
남대문 메사 (MESA),서울특별시 중구 남대문시장10길 2 MESA,126.9796155373,37.5604271986,02-2128-7800,A04,A0401,A04010600,132557,38,쇼핑
남대문 문구상가,서울특별시 중구 남대문로 6-2,126.9764713804,37.5603577058,02-753-2805,A04,A0401,A04010600,985961,38,쇼핑
남대문 본동의류상가,서울특별시 중구 남대문시장2길 3-2,126.9765936077,37.5598077720,02-753-2805,A04,A0401,A04010600,986011,38,쇼핑
남대문 안경상가,서울특별시 중구 남창동,126.9762158742,37.5594522508,남대문 상가 02-753-2805,A04,A0401,A04010600,132213,38,쇼핑
남대문 액세사리상가,서울특별시 중구 남대문시장4길 21,126.9776157542,37.5591939725,02-778-8932,A04,A0401,A04010600,132211,38,쇼핑
남대문 종합상가,서울특별시 중구 남대문시장4길 21,126.9776518607,37.5592134153,02-753-2805,A04,A0401,A04010600,1013076,38,쇼핑
남대문 중앙상가,서울특별시 중구 남대문시장4길 21,126.9776157542,37.5591939725,02-753-2805,A04,A0401,A04010600,986038,38,쇼핑
남대문대호안경,서울특별시 중구 남대문시장4길 32,126.9770463730,37.5588023412,,A04,A0401,A04011000,3306737,38,쇼핑
남대문시장,서울특별시 중구 남대문시장4길 21,126.9776796357,37.5592467455,,A04,A0401,A04010200,132180,38,쇼핑
남대문인삼시장,서울특별시 중구 남대문시장길 25-8 (남대문로4가),126.9775046150,37.5605299268,02-752-1012,A04,A0401,A04010200,132225,38,쇼핑
남성사계시장,서울특별시 동작구 동작대로29길 47 (사당동),126.9794037030,37.4883938957,,A04,A0401,A04010200,2743745,38,쇼핑
남시안경,서울특별시 중구 남대문로 8-3 (남대문로4가),126.9767796814,37.5605132487,,A04,A0401,A04011000,3306605,38,쇼핑
남평화상가,서울특별시 중구 장충단로 282-10,127.0108818839,37.5692045173,,A04,A0401,A04010600,2761466,38,쇼핑
내셔널지오그래픽,서울특별시 서대문구 신촌로83,126.9358252045,37.5561435782,,A04,A0401,A04011000,2927067,38,쇼핑
내셔널지오그래픽 두타,서울특별시 중구 장충단로 275 두산타워 b1층 05호,127.0088293006,37.5689100708,,A04,A0401,A04011000,2904771,38,쇼핑
내셔널지오그래픽 스타필드코엑스,"서울특별시 강남구 봉은사로 524, C114호 (삼성동)",127.0571487082,37.5129952125,,A04,A0401,A04011000,2929487,38,쇼핑
내셔널지오그래픽 현대가산,"서울특별시 금천구 디지털로10길 9, 4층 (가산동,현대시티아울렛 가산점)",126.8890705637,37.4776713039,,A04,A0401,A04011000,2907326,38,쇼핑
넘버링 플래그십스토어 한남점,서울특별시 용산구 대사관로5길 11 (한남동),127.0006782297,37.5348833219,,A04,A0401,A04011000,3306749,38,쇼핑
넘버링플래그십스토어 한남점,서울특별시 용산구 대사관로5길 11 (한남동),127.0006782297,37.5348833219,,A04,A0401,A04011000,3307692,38,쇼핑
네스프레소 롯데 노원점,서울특별시 노원구 동일로 1414 1층,127.0614081608,37.6553315254,,A04,A0401,A04011000,2929277,38,쇼핑
네스프레소 롯데 본점,서울특별시 중구 남대문로 81 8층,126.9817485525,37.5647822864,,A04,A0401,A04011000,2923834,38,쇼핑
네스프레소 현대 목동점,서울특별시 양천구 목동동로 257,126.8747288364,37.5263292843,,A04,A0401,A04011000,2923886,38,쇼핑
네이처리퍼블릭 (명동월드점),서울특별시 중구 명동8길 52,126.9848928063,37.5613938475,,A04,A0401,A04010600,970046,38,쇼핑
네이처리퍼블릭 공덕역점,서울특별시 마포구 백범로 200,126.9519824204,37.5435731061,,A04,A0401,A04011000,2910905,38,쇼핑
네이처컬렉션 강남대로1호,"서울특별시 강남구 강남대로 438,1층(역삼동 스타플렉스 제1층 제101-1,2호)",127.0263518310,37.5016959711,,A04,A0401,A04011000,2924264,38,쇼핑
네이처컬렉션 광화문,"서울특별시 종로구 새문안로 105, ,1층(세종로,명현빌딩)",126.9763044417,37.5705176331,,A04,A0401,A04011000,2924324,38,쇼핑
네이처컬렉션 신촌,서울특별시 서대문구 연세로 14 (창천동),126.9370111886,37.5568157436,,A04,A0401,A04011000,2917877,38,쇼핑
네이쳐리퍼블릭_홈플러스월곡점,서울특별시 성북구 화랑로76,127.0404782582,37.6018818076,,A04,A0401,A04011000,2926927,38,쇼핑
네파,서울특별시 서대문구 신촌로83,126.9358252045,37.5561435782,,A04,A0401,A04011000,2927074,38,쇼핑
네파,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3305756,38,쇼핑
네파 롯데서울역,서울특별시 중구 한강대로 405,126.9717664185,37.5545416306,,A04,A0401,A04011000,2918577,38,쇼핑
네파 롯데팩토리가산,서울특별시 금천구 벚꽃로 278 SJ테크노빌 2층,126.8846459143,37.4795432303,,A04,A0401,A04011000,2930962,38,쇼핑
네파 현대가든파이브,"서울특별시 송파구 충민로 66, 3층(문정동, 현대시티몰 가든파이브라이프)",127.1249768726,37.4776672007,,A04,A0401,A04011000,2907052,38,쇼핑
네파 현대가산,"서울특별시 금천구 디지털로10길 9, 4층(가산동,현대시티아울렛 가산)",126.8890705637,37.4776713039,,A04,A0401,A04011000,2925134,38,쇼핑
네파 현대동대문,"서울특별시 중구 장충단로13길 20, 현대시티타워 7층(을지로6가)",127.0076821872,37.5687878415,,A04,A0401,A04011000,2924622,38,쇼핑
네파키즈,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3306421,38,쇼핑
네파키즈 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3306458,38,쇼핑
네파키즈 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2901592,38,쇼핑
네파현대목동점,서울특별시 양천구 목동동로257,126.8747288364,37.5263292843,,A04,A0401,A04011000,2923602,38,쇼핑
넬시,서울특별시 강북구 도봉로 62 (미아동),127.0305315802,37.6146468109,,A04,A0401,A04011000,3305304,38,쇼핑
노량진수산물도매시장,서울특별시 동작구 노들로 674,126.9368207234,37.5148539488,02-2254-8117,A04,A0401,A04010200,132216,38,쇼핑
노룬산골목시장,서울특별시 광진구 자양동 816-79,127.0647501150,37.5369286806,,A04,A0401,A04010200,2751406,38,쇼핑
노비스 롯데백화점 에비뉴엘 월드타워점,서울특별시 송파구 올림픽로 300¸ 3층,127.1040749597,37.5141653654,,A04,A0401,A04011000,2924158,38,쇼핑
노스비치 (North Beach),서울특별시 용산구 이태원로 171,126.9931372569,37.5346221062,,A04,A0401,A04010600,1030777,38,쇼핑
노스페이스,서울특별시 은평구 통일로1050,126.9179162000,37.6375893423,,A04,A0401,A04011000,2923870,38,쇼핑
노스페이스,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3305388,38,쇼핑
노스페이스,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3307743,38,쇼핑
노스페이스 NC불광점,서울특별시 은평구 불광로20,126.9289354269,37.6097677758,,A04,A0401,A04011000,2930079,38,쇼핑
노스페이스 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3306424,38,쇼핑
노스페이스 도봉산점,서울특별시 도봉구 도봉산길 77,127.0372178139,37.6863913647,,A04,A0401,A04011000,2929161,38,쇼핑
노스페이스 롯데서울역,서울특별시 용산구 한강대로 405,126.9717469660,37.5548915897,,A04,A0401,A04011000,2916212,38,쇼핑
노스페이스 롯데팩토리가산,"서울특별시 금천구 벚꽃로 278, SJ테크노빌 1층",126.8846459143,37.4795432303,,A04,A0401,A04011000,2931507,38,쇼핑
노스페이스 문정점,서울특별시 송파구 중대로10길 39 (가락동),127.1241015774,37.4908628758,,A04,A0401,A04011000,2905451,38,쇼핑
노스페이스 타임스퀘어,서울특별시 영등포구 영중로 15 (영등포동4가) 타임스퀘어,126.9053818370,37.5178335971,,A04,A0401,A04011000,2931430,38,쇼핑
노스페이스 현대가든파이브,"서울특별시 송파구 충민로 66, 3층",127.1249768726,37.4776672007,,A04,A0401,A04011000,2925639,38,쇼핑
노스페이스 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2923751,38,쇼핑
노스페이스 현대아울렛 가산점,서울특별시 금천구 디지털로10길 9,126.8890705637,37.4776713039,,A04,A0401,A04011000,2900776,38,쇼핑
노스페이스 화이트라벨,서울특별시 강북구 도봉로 62 (미아동),127.0305315802,37.6146468109,,A04,A0401,A04011000,3306944,38,쇼핑
노스페이스 화이트라벨건대스타시티,서울특별시 광진구 능동로 92,127.0712300203,37.5390535504,,A04,A0401,A04011000,2923989,38,쇼핑
노스페이스구의점,서울특별시 광진구 자양로 81,127.0838595361,37.5351847829,,A04,A0401,A04011000,2910330,38,쇼핑
노스페이스화이트라벨,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3306672,38,쇼핑
노스페이스화이트라벨,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3307067,38,쇼핑
노트성형외과의원,서울특별시 서초구 강남대로 563 (잠원동),127.0204465215,37.5120002237,,A04,A0401,A04011000,3307222,38,쇼핑
논현 가구거리,서울특별시 강남구 학동로 106,127.0225185784,37.5111836894,,A04,A0401,A04010600,132235,38,쇼핑
논현튠의원,서울특별시 강남구 논현로 868 (신사동),127.0289036838,37.5261570651,,A04,A0401,A04011000,3307038,38,쇼핑
농협하나로마트 양재,서울특별시 서초구 청계산로 10(양재동),127.0455734164,37.4623536605,,A04,A0401,A04011000,2902486,38,쇼핑
누죤패션몰,서울특별시 중구 을지로45길 62,127.0130011984,37.5669492622,02-6366-3114,A04,A0401,A04010600,987071,38,쇼핑
눈스퀘어,서울특별시 중구 명동길 14 (명동2가),126.9829151500,37.5634685712,,A04,A0401,A04010600,807619,38,쇼핑
뉴발란스,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3305824,38,쇼핑
뉴발란스,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3306694,38,쇼핑
뉴발란스,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3306990,38,쇼핑
뉴발란스 현대 가산점,서울특별시 금천구 디지털로10길 9 5층,126.8890705637,37.4776713039,,A04,A0401,A04011000,2930526,38,쇼핑
뉴발란스 현대동대문,"서울특별시 중구 장충단로13길 20, 7층",127.0076821872,37.5687878415,,A04,A0401,A04011000,2912267,38,쇼핑
뉴발란스_대학로점,서울특별시 종로구 대학로133- 2,127.0014990094,37.5831582830,,A04,A0401,A04011000,2893947,38,쇼핑
뉴발란스키즈,서울특별시 성북구 동소문로 315 (길음동),127.0287930253,37.6084530555,,A04,A0401,A04011000,3305964,38,쇼핑
뉴발란스키즈 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3305515,38,쇼핑
뉴에라 두타,서울특별시 중구 장충단로 275,127.0088293006,37.5689100708,,A04,A0401,A04011000,2911635,38,쇼핑
뉴에라_타임스퀘어 영등포점,"서울특별시 영등포구 영중로 15 3층(영등포4가, 타임스퀘어)",126.9053818370,37.5178335971,,A04,A0401,A04011000,2894279,38,쇼핑
뉴에라현대목동점,서울특별시 양천구 목동동로257,126.8747288364,37.5263292843,,A04,A0401,A04011000,2923609,38,쇼핑
뉴욕안경,서울특별시 강남구 강남대로 지하 396,127.0283239716,37.4982186324,,A04,A0401,A04011000,2910573,38,쇼핑
뉴카이스트안경원,서울특별시 중구 남대문시장4길 12-2,126.9772352190,37.5596744658,,A04,A0401,A04011000,2910503,38,쇼핑
닉스,서울특별시 중구 장충단로13길 20 (을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,3306137,38,쇼핑
다니엘트루스,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3307340,38,쇼핑
다름성형외과,서울특별시 강남구 테헤란로101 10층,127.0280573169,37.4986630200,,A04,A0401,A04011000,2918705,38,쇼핑
다미 (dami),서울특별시 강남구 가로수길 26,127.0232682693,37.5196827156,,A04,A0401,A04011000,2904977,38,쇼핑
다미아니 신세계강남,서울특별시 서초구 신반포로 176,127.0035815712,37.5056062193,,A04,A0401,A04011000,2902971,38,쇼핑
다미아니 신세계본점,"서울특별시 중구 소공로 63 (충무로1가, 신세계백화점건물)",126.9810181709,37.5609966018,,A04,A0401,A04011000,2914102,38,쇼핑
다미아니코리아_에비뉴엘월드타워점,"서울특별시 송파구 올림픽로300(신천동,롯데백화점에비뉴엘월드타워점 다미아니코너1",127.1040749597,37.5141653654,,A04,A0401,A04011000,2894646,38,쇼핑
