title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
꼬숑돈까스,서울특별시 서대문구 명물1길 2,126.9373722395,37.5577739722,,A05,A0502,A05020300,2851700,39,음식점
꼴라주,서울특별시 서초구 신반포로 176,127.0032288434,37.5049701757,02-3479-1027,A05,A0502,A05020200,2623599,39,음식점
꼼떼 바베큐 둔촌본점,서울특별시 강동구 동남로51길 9,127.1496369415,37.5331334298,,A05,A0502,A05020200,2839004,39,음식점
꽁티드툴레아,서울특별시 강남구 도산대로49길 39,127.0369085263,37.5256156049,,A05,A0502,A05020100,2847862,39,음식점
"꽃,밥에피다",서울특별시 종로구 인사동16길 3-6,126.9840397113,37.5753422114,,A05,A0502,A05020100,2708791,39,음식점
꽃새우 영번지,서울특별시 강남구 언주로 536,127.0413447839,37.5061734979,02-501-2050,A05,A0502,A05020100,2382657,39,음식점
꽃피는산골,서울특별시 종로구 우정국로 29,126.9828788071,37.5717676058,02-735-7963,A05,A0502,A05020100,2685213,39,음식점
꾸띠자르당,서울특별시 용산구 보광로 120,126.9946177098,37.5335000407,,A05,A0502,A05020200,2859916,39,음식점
꾸아 성수점,서울특별시 성동구 서울숲4길 26-24,127.0433045694,37.5466716078,,A05,A0502,A05020700,2894842,39,음식점
꾸에바마테라,서울특별시 용산구 소월로20길 28-1,126.9852293414,37.5453318316,010-9793-7999,A05,A0502,A05020900,2717322,39,음식점
꾸이꾸이 돼지촌 쭈꾸미 본점,서울특별시 강서구 초원로 77,126.8141220877,37.5677372795,,A05,A0502,A05020100,2849686,39,음식점
꿀꿀진순대 강동본점,서울특별시 강동구 양재대로103길 70 강동아너스빌,127.1342077641,37.5340358242,,A05,A0502,A05020100,2839528,39,음식점
꿈콩카페,서울특별시 은평구 연서로50길 8 (진관동),126.9380226193,37.6403865997,,A05,A0502,A05020900,3442723,39,음식점
나누미떡볶이,서울특별시 종로구 성균관로 9-1 (명륜2가),126.9979270937,37.5838331404,,A05,A0502,A05020100,3094113,39,음식점
나능이,서울특별시 강남구 봉은사로38길 4,127.0372062218,37.5079398853,02-517-4322,A05,A0502,A05020100,2525487,39,음식점
나리의 집,서울특별시 용산구 이태원로 245,127.0002559896,37.5368775275,,A05,A0502,A05020100,2849386,39,음식점
나인온스버거,서울특별시 관악구 관악로12길 109,126.9583670385,37.4774086837,070-8692-9020,A05,A0502,A05020200,2685230,39,음식점
나주곰탕&오우돈,서울특별시 마포구 신촌로18길 19,126.9349780997,37.5547187286,02-336-6824,A05,A0502,A05020100,2670615,39,음식점
낙동강,서울특별시 중구 을지로1길 34,126.9798764188,37.5676846934,,A05,A0502,A05020100,2788760,39,음식점
낙산냉면,서울특별시 종로구 지봉로5길 8,127.0152757763,37.5745400875,,A05,A0502,A05020100,2847196,39,음식점
낙원(메이필드호텔),서울특별시 강서구 방화대로 94,126.8194860451,37.5478813500,02-2660-9010,A05,A0502,A05020100,581248,39,음식점
낙원빈대떡,서울특별시 종로구 수표로22길 3,126.9895643240,37.5712344544,02-763-9515,A05,A0502,A05020100,2653723,39,음식점
낙원역,서울특별시 종로구 수표로28길 33-5 (익선동),126.9901558747,37.5734147673,,A05,A0502,A05020900,3434068,39,음식점
낙원타코 강남역점,서울특별시 서초구 서초대로73길 7 (서초동),127.0252936928,37.4981852488,,A05,A0502,A05020200,2903776,39,음식점
낙지왕국,서울특별시 종로구 돈화문로5가길 31,126.9913085821,37.5722065950,02-765-3119,A05,A0502,A05020100,2642679,39,음식점
낙타날다,서울특별시 관악구 승방4길 32 위즈엘타워(Wiz-L Tower),126.9807206195,37.4752621110,,A05,A0502,A05020900,2810109,39,음식점
난포,서울특별시 성동구 서울숲4길 18-8,127.0426907243,37.5471076572,,A05,A0502,A05020100,2843520,39,음식점
남도분식,서울특별시 종로구 옥인2길 2,126.9669744399,37.5809912486,02-723-7775,A05,A0502,A05020100,2030281,39,음식점
남문토방,서울특별시 중구 남대문시장길 45-3,126.9783906441,37.5605993790,02-778-6727,A05,A0502,A05020100,232231,39,음식점
남미플랜트랩,서울특별시 서초구 방배천로4안길 55 일신빌딩,126.9832507929,37.4806587515,,A05,A0502,A05020200,2907181,39,음식점
남산골산채집,서울특별시 중구 소파로 93,126.9852040201,37.5567638358,02-754-1978,A05,A0502,A05020100,135679,39,음식점
남산도서관 구내식당,서울특별시 용산구 소월로 109 (후암동),126.9813656031,37.5524531569,02-733-3674,A05,A0502,A05020100,3444607,39,음식점
남산생고기집,서울특별시 중구 퇴계로20길 21,126.9860066526,37.5593135537,02-3789-9721,A05,A0502,A05020100,2669957,39,음식점
남서울민물장어,서울특별시 강남구 봉은사로 137 상원빌딩,127.0295402983,37.5063343783,,A05,A0502,A05020100,2871545,39,음식점
남영돈,서울특별시 용산구 한강대로80길 17,126.9737915663,37.5428013647,,A05,A0502,A05020100,2836064,39,음식점
남원집,서울특별시 관악구 신림로59길 14,126.9287556803,37.4832824721,02-886-9198,A05,A0502,A05020100,751212,39,음식점
남원추어탕,서울특별시 광진구 동일로 114,127.0646138494,37.5428085506,02-498-8649,A05,A0502,A05020100,2685231,39,음식점
남원추어탕 풍천장어,서울특별시 강남구 영동대로86길 27,127.0663202228,37.5084986772,02-555-7077,A05,A0502,A05020100,2549901,39,음식점
남원황토추어탕,서울특별시 강동구 성안로 7-12,127.1286140845,37.5250478778,,A05,A0502,A05020100,678522,39,음식점
남포면옥,서울특별시 중구 을지로3길 24,126.9816040503,37.5672875483,02-777-3131,A05,A0502,A05020100,134754,39,음식점
남한강민물매운탕,서울특별시 광진구 동일로 150,127.0662247324,37.5456776907,,A05,A0502,A05020100,2840211,39,음식점
남해굴국밥,서울특별시 종로구 종로46길 11,127.0108901628,37.5710848548,02-764-4858,A05,A0502,A05020100,2653009,39,음식점
남해바다,서울특별시 마포구 토정로37길 46 정우빌딩,126.9472356566,37.5426564612,,A05,A0502,A05020300,2853837,39,음식점
내가국수다,서울특별시 강남구 밤고개로23길 20,127.1084673756,37.4736673673,,A05,A0502,A05020100,2870265,39,음식점
내꾸미쭈꾸미,서울특별시 송파구 성내천로 106,127.1401026463,37.4997954604,,A05,A0502,A05020100,2846604,39,음식점
내자상회,서울특별시 종로구 사직로10길 3,126.9705214845,37.5758502431,,A05,A0502,A05020900,2717547,39,음식점
너비집,서울특별시 중구 명동9길 37-8,126.9837900106,37.5655822303,02-756-4084,A05,A0502,A05020100,836350,39,음식점
널담은공간,서울특별시 종로구 삼청로 24,126.9798483489,37.5781029260,,A05,A0502,A05020900,2988399,39,음식점
네기다이닝라운지,서울특별시 강남구 도산대로15길 18 (신사동),127.0240543130,37.5195355246,,A05,A0502,A05020300,2870254,39,음식점
네모집 청담점,서울특별시 강남구 선릉로148길 28 (청담동),127.0418664921,37.5226577043,,A05,A0502,A05020100,2870227,39,음식점
네이버후드,서울특별시 성북구 대사관로 133,126.9951407558,37.6007727872,,A05,A0502,A05020900,2839091,39,음식점
노다메 건대,서울특별시 광진구 능동로 157,127.0726936111,37.5448640127,02-461-1919,A05,A0502,A05020300,2685245,39,음식점
노다지품바,서울특별시 종로구 종로35길 40,127.0039296314,37.5730150610,02-764-5814,A05,A0502,A05020100,2642817,39,음식점
노들강본채,서울특별시 강남구 강남대로114길 21,127.0259878450,37.5062843205,,A05,A0502,A05020100,2871568,39,음식점
노란상 소갈비,서울특별시 강남구 선릉로131길 22 (논현동),127.0391946569,37.5175721359,,A05,A0502,A05020100,2870197,39,음식점
노랑저고리,서울특별시 서초구 서초대로73길 9 (서초동),127.0252436924,37.4983602268,02-534-5300,A05,A0502,A05020100,581825,39,음식점
노바이탈리아노,서울특별시 동대문구 경희대로 20,127.0529412523,37.5934191269,02-966-1652,A05,A0502,A05020200,2685252,39,음식점
노조미일식,서울특별시 영등포구 은행로 3 익스콘벤처타워,126.9196802604,37.5275632774,,A05,A0502,A05020300,2855118,39,음식점
노천파전,서울특별시 동대문구 회기로28길 3,127.0562049480,37.5897557225,02-968-2494,A05,A0502,A05020100,1998567,39,음식점
녹원쌈밥 연희점,서울특별시 서대문구 연희로25길 22,126.9341582265,37.5725360875,,A05,A0502,A05020100,2900286,39,음식점
논밭골 봉천점,서울특별시 관악구 청룡길 30,126.9459347493,37.4805414311,,A05,A0502,A05020100,2850295,39,음식점
논현손칼국수,서울특별시 강남구 논현로111길 16,127.0322344600,37.5076648280,,A05,A0502,A05020100,2808941,39,음식점
놀부부대찌개 명동,"서울특별시 중구 명동10길 16-1, 2층",126.9852149501,37.5631242076,02-3789-0110,A05,A0502,A05020100,2653189,39,음식점
농민백암순대 본점,서울특별시 강남구 선릉로86길 40-4,127.0530437877,37.5037600996,,A05,A0502,A05020100,2752169,39,음식점
농부보쌈,서울특별시 중랑구 용마산로 389 석주빌딩,127.0949570645,37.5865345731,,A05,A0502,A05020100,2847980,39,음식점
농협안심축산 고덕역,서울특별시 강동구 동남로73길 26,127.1548136721,37.5533561747,02-481-8841,A05,A0502,A05020100,2685254,39,음식점
뇨끼바,서울특별시 용산구 한남대로20길 41-4,127.0095190865,37.5350667926,,A05,A0502,A05020200,2851970,39,음식점
누메로도스,서울특별시 성동구 상원1길 35-9,127.0473514302,37.5464189322,,A05,A0502,A05020200,2894810,39,음식점
누메로뜨레쓰,서울특별시 성동구 성수일로 21,127.0486930831,37.5425888455,,A05,A0502,A05020200,2894795,39,음식점
누브티스,서울특별시 성북구 선잠로 42 (성북동),126.9972101364,37.5963816689,02-765-0252,A05,A0502,A05020200,2495232,39,음식점
눈나무집,서울특별시 종로구 삼청로 136-1,126.9818701207,37.5874740954,02-739-6742,A05,A0502,A05020100,398345,39,음식점
뉘조,서울특별시 종로구 인사동14길 27,126.9851868340,37.5751644745,"02-730-9311,9301",A05,A0502,A05020100,402976,39,음식점
뉘조,서울특별시 종로구 인사동14길 27,126.9851868340,37.5751644745,02-730-9301,A05,A0502,A05020100,2653022,39,음식점
뉴델리,서울특별시 동대문구 경희대로6길 5,127.0531301254,37.5933719136,02-957-7955,A05,A0502,A05020700,836008,39,음식점
뉴욕뉴욕(켄싱턴호텔),서울특별시 영등포구 국회대로76길 16,126.9219549763,37.5302741137,02-6670-7270,A05,A0502,A05020200,834489,39,음식점
뉴웨이브서울,서울특별시 광진구 아차산로33길 28-10,127.0707994273,37.5417615617,,A05,A0502,A05020200,2815129,39,음식점
느티나무설렁탕,서울특별시 중구 퇴계로71길 38,127.0128567804,37.5664770920,02-2234-9713,A05,A0502,A05020100,1900810,39,음식점
늘복집 (구_교수마을 초원복집),서울특별시 강남구 밤고개로14길 13-48,127.1028205009,37.4795249190,,A05,A0502,A05020100,2870406,39,음식점
늘봄해물찜&손칼국수 답십리본점,서울특별시 동대문구 전농로 39,127.0568221592,37.5686137463,,A05,A0502,A05020100,2842714,39,음식점
늘푸른목장 잠실본점,서울특별시 송파구 백제고분로9길 34,127.0826548153,37.5096321728,,A05,A0502,A05020100,2839940,39,음식점
늘푸른식당,서울특별시 마포구 굴레방로9길 3,126.9555372771,37.5568327402,02-362-9604,A05,A0502,A05020100,738596,39,음식점
능라밥상,서울특별시 종로구 돈화문로5길 42,126.9896837693,37.5708206158,02-733-9905,A05,A0502,A05020100,2642682,39,음식점
능이버섯백숙,서울특별시 영등포구 선유로 32,126.8888722596,37.5168111987,,A05,A0502,A05020100,2851611,39,음식점
니드스윗,서울특별시 성동구 아차산로1길 9,127.0457098386,37.5490435970,,A05,A0502,A05020900,2894763,39,음식점
니와,서울특별시 용산구 이촌로75길 22,126.9744949024,37.5207650483,02-790-0917,A05,A0502,A05020300,135423,39,음식점
다과상사,서울특별시 용산구 백범로 291,126.9617010969,37.5394265400,,A05,A0502,A05020900,2814836,39,음식점
다동 황소막창,서울특별시 중구 을지로3길 49,126.9807763209,37.5682235355,,A05,A0502,A05020100,2824948,39,음식점
다락정,서울특별시 종로구 삼청로 131-1 (삼청동),126.9815507103,37.5873018875,02-725-1697,A05,A0502,A05020100,398346,39,음식점
다래국수,서울특별시 종로구 자하문로1길 12,126.9717630159,37.5766251750,,A05,A0502,A05020100,2820424,39,음식점
다래함박스텍,서울특별시 강북구 수유로 20-2,127.0190571087,37.6328278234,,A05,A0502,A05020200,2755513,39,음식점
다로베,서울특별시 성동구 왕십리로11길 7,127.0434072836,37.5485713890,,A05,A0502,A05020200,2862133,39,음식점
다미죽,"서울특별시 중구 명동4길 40, 지하1층",126.9839456545,37.5619548765,02-777-5077,A05,A0502,A05020100,2653026,39,음식점
다온바이뱀부,서울특별시 강남구 학동로25길 39 (논현동),127.0277679600,37.5161276537,,A05,A0502,A05020100,2870174,39,음식점
다온스시,서울특별시 성동구 왕십리로 410 센트라스,127.0247973922,37.5653302184,,A05,A0502,A05020300,2829629,39,음식점
다올 숯불구이,서울특별시 중구 명동8길 8-11 (명동2가),126.9839761710,37.5632325059,,A05,A0502,A05020100,3303211,39,음식점
다운타우너 청담,서울특별시 강남구 도산대로53길 14,127.0385861936,37.5241130318,0507-1422-9399,A05,A0502,A05020200,2804976,39,음식점
단디,서울특별시 송파구 백제고분로45길 7,127.1103439731,37.5092743794,,A05,A0502,A05020300,2849353,39,음식점
단미그린비,서울특별시 강남구 밤고개로14길 13-50,127.1026871842,37.4793693798,,A05,A0502,A05020100,2752177,39,음식점
단박왕돈까스,서울특별시 용산구 백범로90길 74 이안용산,126.9696226583,37.5372602669,,A05,A0502,A05020200,2851986,39,음식점
단비,서울특별시 용산구 한남대로20길 21-12,127.0088135891,37.5352723121,,A05,A0502,A05020100,2852009,39,음식점
단스시,서울특별시 강남구 언주로 652 (논현동),127.0358005892,37.5151862409,,A05,A0502,A05020300,2870159,39,음식점
단아,서울특별시 영등포구 여의대방로67길 21 정곡빌딩,126.9294934507,37.5206059278,,A05,A0502,A05020100,2854383,39,음식점
단일서울,서울특별시 성동구 왕십리로 66-33,127.0455155806,37.5430859525,,A05,A0502,A05020900,2894747,39,음식점
달 카페,서울특별시 종로구 삼청로 94-1,126.9820479855,37.5838328553,02-735-7355,A05,A0502,A05020900,1018855,39,음식점
달리나인,서울특별시 서초구 신반포로 194,127.0058619153,37.5057340231,02-595-8999,A05,A0502,A05020200,2685257,39,음식점
달마시안,서울특별시 강남구 압구정로42길 42,127.0345420549,37.5263238132,,A05,A0502,A05020200,2849290,39,음식점
닭곱새,서울특별시 종로구 종로5길 7,126.9805679369,37.5706843569,02-6226-8220,A05,A0502,A05020100,2653032,39,음식점
닭내장집,서울특별시 서대문구 수색로 28-5,126.9156322234,37.5695111074,,A05,A0502,A05020100,2873449,39,음식점
닭으로가 압구정본점,서울특별시 강남구 언주로172길 55,127.0384194597,37.5270376893,,A05,A0502,A05020100,2870139,39,음식점
닭한마리 공릉본점,서울특별시 노원구 동일로 1020 공릉본점닭한마리,127.0748301314,37.6212551745,,A05,A0502,A05020100,2833427,39,음식점
닭한마리돼지한근,서울특별시 중구 동호로24길 33,127.0052131937,37.5608026145,02-2285-5988,A05,A0502,A05020100,2653729,39,음식점
담은갈비,서울특별시 송파구 삼전로 93 태정빌딩,127.0896070378,37.5069048366,,A05,A0502,A05020100,2843041,39,음식점
당산오돌 본점,서울특별시 영등포구 국회대로37길 6,126.8998320674,37.5276156945,,A05,A0502,A05020100,2854402,39,음식점
대가방 본점,"서울특별시 강남구 봉은사로 333 (논현동, 선정릉역 모아엘가 퍼스트 홈)",127.0430806123,37.5105785734,,A05,A0502,A05020400,2870120,39,음식점
